Drama Name,Episode No#,URL,Sentence No,Start Time,End Time,Urdu Sentence,English Sentence
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,197,00:33:59.880,00:34:03.840,میں نے سب کچھ فریج میں رکھ دیا۔,I have kept everything in the fridge
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,198,00:34:03.840,00:34:12.920,[موسیقی],[Music] Come
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,199,00:34:12.920,00:34:16.080,زندگی میں واپس ایک جو,"back to life, whoever has"
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,200,00:34:16.080,00:34:17.650,کس کے پاس گیا,gone away
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,201,00:34:17.650,00:34:32.220,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,202,00:34:33.290,00:34:39.720,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,203,00:34:39.720,00:34:41.770,ہم اس کے ساتھ جادو نہیں کر سکتے,we cannot do magic with him
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,204,00:34:41.770,00:34:50.120,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,205,00:34:50.120,00:34:53.700,میں چاہتا ہوں کہ آپ,I want that
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,206,00:34:58.560,00:35:00.560,اگر آپ کی خوشی,"if you want to continue your happiness with me then you should do it, if"
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,207,00:35:05.180,00:35:09.600,اگر کوئی جانا چاہتا ہے تو اسے جانے دو، ہم اسے روکیں گے۔,"someone has gone away then he should go away we cannot rock him, it is"
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,208,00:35:15.620,00:35:22.110,یہ اس کی خواہش ہے,his wish
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,209,00:35:22.110,00:35:30.040,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,210,00:35:30.040,00:35:54.240,[موسیقی],[Music] it
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,211,00:35:54.240,00:35:56.030,ہے,is
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,212,00:35:56.030,00:36:05.640,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,213,00:36:05.640,00:36:08.400,اور تمہاری بہن کومل نے انسٹاگرام پر شکایت کی۔,and your sister Komal has complained on Instagram
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,214,00:36:08.400,00:36:10.960,انہوں نے واضح کیا ہے کہ انہیں اپنے باس پر شک ہے۔,that she is suspicious of her husband
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,215,00:36:10.960,00:36:17.720,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,216,00:36:17.720,00:36:20.330,آپ کے والد کی اس پر نظر تھی۔,your father had an evil eye [
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,217,00:36:20.330,00:36:25.700,[تعریف],Praise]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,218,00:36:25.700,00:36:26.730,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,219,00:36:26.730,00:36:28.170,[تعریف],[Praise]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,220,00:36:28.170,00:36:38.820,[موسیقی],[Music]
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,221,00:36:38.820,00:37:20.900,میں نے کیا کیا,What did I do
kitni girhein baqi hein,13,https://www.youtube.com/watch?v=PIkSPrOUFAI,222,00:37:20.900,00:37:20.900,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,1,00:00:05.520,00:00:13.490,مولا,Maula
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,2,00:00:13.490,00:01:25.620,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,3,00:01:25.620,00:01:31.360,یہ آئن سٹائن آپ کتنے پڑھے لکھے ہیں؟,How much education do you have in this Einstein
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,4,00:01:31.360,00:01:47.520,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,5,00:01:47.520,00:01:50.100,اور لواحقین نے سر پر ہاتھ رکھ کر صفائی کی۔,And I clearly deny that relatives put their hands on my head.
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,6,00:01:50.100,00:01:53.040,میں اس سے انکار کرتا ہوں، مجھے یہ یاد بھی نہیں ہے۔,I don't even remember whether
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,7,00:01:53.040,00:01:55.920,تبسم میڈم کے گھر میں اپنے چچا سے ملا,my maternal uncle or uncle left me in Tabassum madam's home
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,8,00:01:57.940,00:02:06.120,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,9,00:02:06.120,00:02:08.880,روشن اور,Roshan was born and
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,10,00:02:15.600,00:02:18.200,کیا ہوا؟,what happened after that
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,11,00:02:18.200,00:02:24.000,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,12,00:02:24.000,00:02:24.810,میڈم شادی شدہ تھیں۔,Madam got married
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,13,00:02:24.810,00:02:34.040,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,14,00:02:34.040,00:02:44.520,[موسیقی],[Music] At
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,15,00:02:44.520,00:02:49.700,سب سے پہلے مجھے یہ سن کر بہت افسوس ہوا۔,first I felt very sorry to hear that
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,16,00:02:49.700,00:02:55.080,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,17,00:02:55.080,00:02:59.240,جو میرا تھا,which was mine
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,18,00:02:59.240,00:03:14.400,[موسیقی],[Music] The
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,19,00:03:14.400,00:03:16.560,میں اسکول کے بچوں کے لیے حاضر ہوں۔,"children of the school, I am their"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,20,00:03:16.560,00:03:19.320,میں بالکل ان کا پسندیدہ ہوں، صرف میں,"favourite, they like to teach only me, I keep on following me"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,21,00:03:21.980,00:03:24.240,یہ کرتے ہوئے وہ میرا پیچھا کرتے رہتے ہیں۔,and
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,22,00:03:24.240,00:03:25.740,اسکول کے دیگر تمام اساتذہ,"all the other teachers in the school, they get"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,23,00:03:25.740,00:03:27.480,تو مجھے اتنی زیادہ فروخت ہوتی ہے، اتنی زیادہ فروخت ہوتی ہے۔,"so much education from me, I get so much education from"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,24,00:03:27.480,00:03:28.210,میں آپ کے ساتھ ہوتا,you
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,25,00:03:28.210,00:03:35.700,[موسیقی],[Music] There are
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,26,00:03:35.700,00:03:44.960,ہمارے گھر میں تین لوگ ہیں، میں اور میرا بیٹا,"three people in our house, my son will go,"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,27,00:03:59.400,00:04:02.460,کئی سال پہلے ایک حادثے میں,many years ago
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,28,00:04:02.460,00:04:05.520,میرے پاس ریڑھ کی ہڈی کا لباس تھا۔,"I had spinal lingerie in an accident, since"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,29,00:04:05.520,00:04:09.360,تب سے میں اس موضوع میں ہوں۔,"then I am into this subject,"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,30,00:04:09.360,00:04:29.720,بہت معذرت,so sorry
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,31,00:04:29.720,00:04:36.080,[موسیقی],[Music] [Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,32,00:04:53.640,00:05:17.100,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,33,00:05:17.100,00:05:20.160,آپ کی دادی نے آپ کو بتایا ہوگا۔,Your grandmother must have told you
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,34,00:05:20.160,00:05:33.560,[موسیقی],[Music] [Music] [Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,35,00:06:13.010,00:06:23.180,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,36,00:06:23.180,00:06:25.340,جس نے ہوا بنائی,Who made the wind [Music] I
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,37,00:06:28.800,00:06:33.480,ضرورت ہے۔,want
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,38,00:06:33.480,00:06:36.720,[موسیقی],[Music] Someone who can take
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,39,00:06:36.720,00:06:41.440,جو اس کی دیکھ بھال کر سکتا ہے اور اسے سکھا سکتا ہے۔,"care of him, can teach him"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,40,00:06:41.440,00:06:43.460,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,41,00:06:43.460,00:06:47.820,میں نے اس کا انٹرویو کیا ہے، بہت ذہین,"I have interviewed him, he is very sensible  She's a"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,42,00:06:47.820,00:06:53.700,تم ایک لڑکی ہو اور تم اس سے بہت پیار کرتے ہو۔,girl and she's very cute What happened to you There's a
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,43,00:06:58.320,00:07:00.120,خیال رکھنے اور ہوشیار رہنے میں فرق ہے۔,world of difference between making noise and taking care of her
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,44,00:07:00.120,00:07:03.660,براہ کرم آپ مجھ سے پوچھ سکتے تھے کیوں,Please you should have asked me why I want to
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,45,00:07:03.660,00:07:04.940,آپ کی پرورش کرنے کے لئے,raise you [
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,46,00:07:04.940,00:07:12.440,[موسیقی],Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,47,00:07:12.440,00:07:16.430,اس کی شخصیت پرفیکٹ ہونی چاہیے، صحیح شہد,Her personality is perfect She needs the right honey
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,48,00:07:16.430,00:07:18.440,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,49,00:07:18.440,00:07:21.960,میرے خیال میں یہ لڑکی اس کام کے لیے بہترین ہے۔,I think this girl is perfect for this job She's
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,50,00:07:23.240,00:07:28.020,میں ہمیشہ دل میں بہت خوش مزاج رہتا ہوں۔,very cheerful She's always kind hearted I liked her a lot
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,51,00:07:30.440,00:07:43.620,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,52,00:07:43.620,00:07:47.040,اس کے بارے میں ہم بعد میں بات کریں گے۔,We'll talk about this later Ok take a break
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,53,00:07:47.040,00:07:51.840,ذرا ہوا لیں، اس میں کیا حرج ہے؟,What's the problem with her
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,54,00:07:51.840,00:07:53.940,[موسیقی],[Music] You've become
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,55,00:07:53.940,00:07:56.940,آپ کو میرے پاس آئے ہوئے کافی عرصہ ہو گیا ہے۔,very sad She's
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,56,00:07:56.940,00:08:01.130,زندگی میں کچھ مٹھاس ضرور ہونی چاہیے۔,definitely got some sweetness in my life
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,57,00:08:01.130,00:08:04.210,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,58,00:08:04.210,00:08:06.330,[ہنسی],[Laughter]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,59,00:08:06.330,00:08:23.280,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,60,00:08:23.280,00:08:33.650,کاشیش کھیلے گا۔,Kashish will play [
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,61,00:08:33.650,00:08:55.500,[موسیقی],Music] There are
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,62,00:08:55.500,00:08:57.900,اس گھر کے کچھ اصول و ضوابط ہیں۔,some rules and regulations in this house In which
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,63,00:08:57.900,00:09:00.960,جس کے اندر بہت شور، بدتمیزی اور گستاخی ہے۔,making noise is also considered rude and bad manners
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,64,00:09:02.940,00:09:05.160,تم بڑے نہیں ہو,"No big deal, what have you done, why are you making such a"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,65,00:09:05.160,00:09:07.500,کیا ہوا ہے اتنا ہنگامہ کیوں ہے,show
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,66,00:09:09.240,00:09:11.820,تم جانتے ہو کہ میں بالکل نہیں کرتا,You know that I don't like it at all
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,67,00:09:12.890,00:09:26.960,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,68,00:09:26.960,00:09:29.940,میں نے اس کے ساتھ اس کا اشتراک نہیں کیا جس میں تمام,"No, you shared it with her In which you'll"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,69,00:09:29.940,00:09:50.090,قواعد و ضوابط بتائیں گے۔,tell me all the rules and regulations
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,70,00:09:50.090,00:10:19.200,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,71,00:10:19.200,00:10:23.460,میرا مطلب ہے کہ بہت سارے قواعد بہت سارے ضابطے معذرت,I mean so many rules so many regulations Sorry
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,72,00:10:23.460,00:10:26.460,آپ اس سے نہ صرف اپنے آپ کو بلکہ ہم سمیت ہر ایک کو محفوظ رکھیں,you've turned not only yourself but the
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,73,00:10:26.460,00:10:29.400,پورا گھر روبوٹ میں تبدیل ہو چکا ہے۔,whole house including us into robots
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,74,00:10:31.920,00:10:35.280,بیرم کے والد بھی ایسے ہی نظم و ضبط والے انسان تھے۔,"Bairam's father was also like that, she has inherited this discipline"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,75,00:10:36.290,00:10:49.500,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,76,00:10:49.500,00:10:52.280,وہ جو,Those who are
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,77,00:10:52.280,00:10:54.780,اور وہ سخت ہو جاتے ہیں، ٹھیک ہے؟,"strict,"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,78,00:10:54.780,00:10:59.240,ان کے دل بہت نرم ہیں,their hearts are very soft It is
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,79,00:10:59.240,00:11:02.640,ماں کا دل ہوتا ہے۔,"mom's heart,"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,80,00:11:02.640,00:11:06.280,اس کے دانتوں کو سنجیدگی سے نہ لیں۔,you should not take her teeth seriously [Music] You do it
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,81,00:11:25.320,00:11:33.410,تم بہت اچھا کرتے ہو,very well
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,82,00:11:33.410,00:12:11.640,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,83,00:12:11.640,00:12:12.970,اے,A [Music] [Music] [Music] [Music] [Music
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,84,00:12:53.620,00:12:55.240,[موسیقی],] [
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,85,00:12:55.240,00:12:56.990,[تعریف],Praise] [Music
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,86,00:12:56.990,00:13:08.730,[موسیقی],]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,87,00:13:08.730,00:13:16.020,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,88,00:13:16.020,00:14:06.800,اے,Aye The
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,89,00:14:06.800,00:14:12.660,خوابوں کے دروازے کھلتے رہتے ہیں۔,"doors of dreams keep opening, they keep"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,90,00:14:12.660,00:14:17.600,صرف دوسرے میں نیچے جاتا ہے,getting into each other The
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,91,00:14:17.600,00:14:24.240,بے ہوش شخص ڈر جائے تو دل کو تکلیف ہوتی ہے۔,"dares of the unconscious pass by, the heart gets"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,92,00:14:24.240,00:14:29.000,راہو ملتے ہیں۔,"Rahu, they meet"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,93,00:14:29.000,00:14:31.920,بے چین محبت,restless in love
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,94,00:14:36.370,00:14:47.220,[موسیقی],[Music] [
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,95,00:14:47.220,00:15:01.160,[موسیقی],Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,96,00:15:01.160,00:15:03.930,عشق میں چاند,Chand in love [
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,97,00:15:03.930,00:15:06.120,[موسیقی],Music] There will be a moon
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,98,00:15:06.120,00:15:08.820,آنکھوں میں,in the eyes
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,99,00:15:12.800,00:15:37.280,[موسیقی],[Music] I
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,100,00:15:37.280,00:15:43.320,میں نے آپ کو سمجھایا اور تسلی دی، سرخ چائے نے میرے دل کو ڈرا دیا۔,"explained, cajoled, red tea threatened the heart, is you the heart"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,101,00:15:51.710,00:16:07.920,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,102,00:16:07.920,00:16:10.500,میں تم سے بہت پیار کرتا ہوں تم سن رہے ہو؟,"I love you very much, are you listening to what"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,103,00:16:10.500,00:16:12.720,ہاں تم کیا کر رہے ہو,you are saying
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,104,00:16:12.720,00:16:16.680,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,105,00:16:16.680,00:16:18.960,آپ کے بغیر ایسا کرنے کی ہمت کیسے ہوئی؟,How dare you
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,106,00:16:18.960,00:16:21.900,وہ میرے کمرے میں آئی اور مجھے اپنی چیزیں اوپر رکھنے کو کہا,"come into my room without asking, you are touching my things from above ["
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,107,00:16:23.330,00:16:28.450,[موسیقی],Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,108,00:16:28.450,00:16:33.020,[موسیقی],[Music] I was
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,109,00:16:33.020,00:16:38.570,ٹوٹ گیا تھا,broken [Music] [
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,110,00:16:47.120,00:16:49.100,[موسیقی],Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,111,00:16:49.100,00:16:51.640,تم نے کمرے کے اندر کیا کہا,What did you say inside the room
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,112,00:16:51.640,00:17:11.380,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,113,00:17:11.380,00:17:25.560,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,114,00:17:25.560,00:17:28.200,میرا مطلب ہے کہ میں اپنی کوئی خاص چیز تلاش کر رہا ہوں۔,"I mean, I was looking at something special of mine and"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,115,00:17:30.660,00:17:34.320,آپ کے دماغ میں کچھ چل رہا ہے,something of yours  I am
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,116,00:17:34.320,00:17:53.180,سوچنا بند کرو مجھے یہ پسند نہیں ہے۔,"thinking about it, stop it, I don't like it, don't try to"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,117,00:17:58.200,00:18:03.040,قریب آنے کی ضرورت نہیں۔,come close to my house
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,118,00:18:03.040,00:18:34.180,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,119,00:18:34.180,00:18:40.500,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,120,00:18:40.500,00:18:42.600,میں تمہیں دوسری بار برطرف کروں گا۔,"I will fire you from the job, I will think about it another time [Music]"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,121,00:18:54.560,00:19:06.590,تو میں نے بتایا,So I told you
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,122,00:19:06.590,00:19:27.590,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,123,00:19:27.590,00:19:56.610,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,124,00:19:56.610,00:20:05.060,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,125,00:20:05.060,00:20:06.790,تم اسے باہر لے جاؤ,You fire me
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,126,00:20:06.790,00:20:31.140,[موسیقی],[Music] [Music] [Music] [Music] [Music] [
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,127,00:21:52.950,00:22:09.060,[موسیقی],Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,128,00:22:09.060,00:22:20.780,میں کہاں جاؤں گا,Where will I go
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,129,00:22:20.780,00:22:31.990,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,130,00:22:31.990,00:22:34.520,[موسیقی],[Music] I was
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,131,00:22:34.520,00:22:36.870,وہاں نہیں تھا,not there
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,132,00:22:36.870,00:22:56.760,[موسیقی],[Music] It's
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,133,00:22:56.760,00:23:00.540,ٹھیک ہے,okay
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,134,00:23:00.540,00:23:04.080,لیکن مجھے کوئی تماشا نہیں چاہیے۔,but I don't want any Majid tamasha
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,135,00:23:04.080,00:23:24.560,[موسیقی],[Music]
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,136,00:23:24.560,00:23:31.760,تم کہاں چلے گئے,"Where have you gone, it"
kitni girhein baqi hein,14,https://www.youtube.com/watch?v=F3iMlJwEd9M,137,00:23:31.760,00:23:34.140,یہ ٹھیک ہو سکتا ہے۔,might be okay [Music]
